instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,cluster,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,is_weekend
180,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,848,4377,5225,2,4223,3,0,6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,69,264,333,0
180,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,848,4377,5225,2,4224,3,0,6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,26,195,221,0
180,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,848,4377,5225,2,4225,3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.194,32,151,183,0
180,2011-06-29,3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,848,4377,5225,2,4226,3,0,6,23,0,3,1,1,0.68,0.6364,0.47,0.194,32,97,129,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4227,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4228,3,0,6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,13,19,32,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4229,3,0,6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,2,6,8,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4230,3,0,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,2,7,9,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4231,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,2,4,6,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4232,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,1,24,25,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4233,3,0,6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,4,119,123,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4234,3,0,6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,29,291,320,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4235,3,0,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,44,511,555,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4236,3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,33,227,260,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4237,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.194,35,97,132,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4238,3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,47,122,169,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4239,3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,50,183,233,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4240,3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.194,70,162,232,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4241,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,46,117,163,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4242,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,64,176,240,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4243,3,0,6,16,0,4,1,1,0.8,0.697,0.26,0.1343,63,260,323,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4244,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,98,496,594,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4245,3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,114,472,586,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4246,3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.194,89,366,455,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4247,3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.194,55,285,340,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4248,3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,81,242,323,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4249,3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,43,164,207,0
181,2011-06-30,3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,1027,4488,5515,2,4250,3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0.0,27,99,126,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4251,3,0,7,0,0,5,1,1,0.66,0.6212,0.5,0.0,20,48,68,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4252,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0.0,15,16,31,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4253,3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0.0,6,7,13,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4254,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0.0,5,6,11,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4255,3,0,7,4,0,5,1,1,0.62,0.6212,0.57,0.0,1,5,6,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4256,3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,3,27,30,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4257,3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,11,97,108,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4258,3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,25,218,243,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4259,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,39,453,492,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4260,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,58,202,260,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4261,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,170,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4262,3,0,7,11,0,5,1,1,0.8,0.697,0.26,0.0,68,146,214,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4263,3,0,7,12,0,5,1,1,0.8,0.697,0.26,0.0,83,180,263,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4264,3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0.0,83,209,292,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4265,3,0,7,14,0,5,1,1,0.82,0.697,0.23,0.194,78,225,303,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4266,3,0,7,15,0,5,1,1,0.82,0.697,0.21,0.2537,82,299,381,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4267,3,0,7,16,0,5,1,1,0.82,0.697,0.17,0.0,85,342,427,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4268,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,99,362,461,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4269,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,422,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4270,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.194,80,238,318,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4271,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4272,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.194,69,149,218,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4273,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0,49,173,222,0
182,2011-07-01,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,2,4274,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,44,96,140,0
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4275,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31,84,115,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4276,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0.0,20,58,78,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4277,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0.0,9,43,52,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4278,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,5,21,26,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4279,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3,8,11,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4280,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,1,13,14,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4281,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,11,21,32,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4282,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,10,35,45,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4283,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0.0,38,94,132,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4284,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,55,124,179,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4285,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,103,168,271,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4286,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,144,213,357,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4287,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,142,232,374,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4288,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,178,226,404,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4289,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0.0,177,215,392,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4290,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168,163,331,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4291,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,206,192,398,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4292,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,179,170,349,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4293,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,193,190,383,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4294,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,156,149,305,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4295,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,136,148,284,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4296,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,95,137,232,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4297,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,78,123,201,1
183,2011-07-02,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,2,4298,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,66,88,154,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4299,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,47,97,144,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4300,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,23,55,78,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4301,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,19,50,69,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4302,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,8,25,33,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4303,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,3,2,5,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4304,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,0,1,1,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4305,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,0,3,3,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4306,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194,3,22,25,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4307,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,39,53,92,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4308,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,82,99,181,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4309,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,131,133,264,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4310,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,215,175,390,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4311,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,198,206,404,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4312,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,248,173,421,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4313,3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,225,150,375,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4314,3,0,7,15,0,0,0,1,0.84,0.803,0.53,0.2985,194,182,376,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4315,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,195,219,414,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4316,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,181,177,358,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4317,3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,74,107,181,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4318,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,100,83,183,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4319,3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0.0,83,93,176,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4320,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,75,92,167,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4321,3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,69,93,162,1
184,2011-07-03,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,1,4322,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,70,77,147,1
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4323,3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,63,77,140,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4324,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,43,76,119,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4325,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0.0,33,30,63,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4326,3,0,7,3,1,1,0,1,0.64,0.5909,0.78,0.0,13,13,26,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4327,3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,8,4,12,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4328,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1,3,4,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4329,3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,5,11,16,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4330,3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,17,19,36,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4331,3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,42,44,86,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4332,3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,142,96,238,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4333,3,0,7,10,1,1,0,2,0.76,0.697,0.55,0.0896,166,114,280,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4334,3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,177,172,349,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4335,3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0.0,237,210,447,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4336,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,242,181,423,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4337,3,0,7,14,1,1,0,1,0.8,0.7273,0.46,0.0,235,173,408,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4338,3,0,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,224,184,408,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4339,3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0.0,236,216,452,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4340,3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0.0,240,196,436,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4341,3,0,7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,222,196,418,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4342,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,170,205,375,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4343,3,0,7,20,1,1,0,2,0.76,0.697,0.55,0.1045,195,191,386,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4344,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,195,262,457,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4345,3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,115,211,326,0
185,2011-07-04,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,1,4346,3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,44,94,138,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4347,3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,19,36,55,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4348,3,0,7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,15,24,39,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4349,3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,8,5,13,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4350,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,1,7,8,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4351,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1,4,5,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4352,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0.0,1,19,20,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4353,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4354,3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,22,248,270,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4355,3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,41,391,432,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4356,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,50,177,227,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4357,3,0,7,10,0,2,1,1,0.76,0.697,0.52,0.1045,55,84,139,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4358,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,75,97,172,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4359,3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,71,130,201,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4360,3,0,7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,67,136,203,0
186,2011-07-05,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,2,4361,3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,66,112,178,0
